ID,V1,V2,V3,Date,V4,review_title,review_detail,
B00FB2XNCE,3,0,2,"March 10, 2014",A3D7LF8SMYLATY,"Good, not great.","no camera. No talk feature. Disconnects and causes errors on  android device. Not perfect. Lightweight. NOT waterproof, but water resistant.",
B00FB2XNCE,5,0,0,"March 9, 2014",A2D3QYG7Y03W25,I wear it ever day - Would like more NATIVE watch-face choices,"I've had this watch since October 2013 and I've replaced the rubber (resin) band with a black stainless steel band.  It looks sharp and I've had many people comment and inquire about it.  The only thing that could make it better in my eyes, was if more watch faces were available natively.  There are watch face add-on programs but they don't run on the watch and since the phone and watch have to communicate every minute to update the screen, these add-on watch faces use a lot of battery, so they aren't desirable for continued use.With the latest firmware update, which was installed by the latest Sony &#34;Smartwatch 2&#34; app that was installed on my phone, it added a couple of other faces but none that I use.  My dream upgrade would include an old-school 80's/90's style digital watch face.  Let's see if Sony is up to the task.",
B00FB2XNCE,5,1,1,"March 7, 2014",A345UHD0RS5HES,Looks great and has all the apps you need,"I've owned 4 Smartwatches, so I think I'm an expert on the subject: This one is my fav followed closely by Pebble. Battery life is pretty good. 3-4 days is right. Pebble is more, but pebble is also more of a pain to charge because you need to have that special clip with you. SW2 charges fast and it doesn't really matter when or where it dies cause everyone has micro usb chargers nearby, but I only have one pebble charger I need to remember to either keep at work or at home.",
B00FB2XNCE,5,0,1,"February 18, 2014",A1GOY4M9TQ3XZ6,love the watch,Everything I expected. I would highly recommend this watch over the pebble. Not over the Galaxy gear . But definitely over the pebble,
B00FB2XNCE,4,2,2,"February 17, 2014",A12OPISTRBMJ81,Best Smart Watch Thus Far,"This is a pretty new field here, so I've got high hopes for the future. Also, I saw a LOT of smartwatches at CES this year, so I think this is the Year of the Smartwatch. Just to do some comparing here in comparison to a few popular models:Pebble vs Sony SW2: Sony's got the color screen, a bigger screen, a touch sensitive screen.Galaxy Gear vs Sony SW2: Sony's got compatibility. Yes, I have a Samsung phone, but that doesn't mean I'm going to when my contract is up. Sony SW2 is compatible with pretty much any Android phone that hasn't been hopelessly mutated by the manufacturer (and Samsung and HTC really push the envelope on that one).Here's what I like about it:1. Screen size is good, resolution is fine for reading text and a casual glance at an SMS pic2. Touch response is great3. Navigation via &#34;android&#34; buttons on bottom of screen is great and familiar to anyone who's familiar with stock Android.4. Takes standard watch straps. I replaced mine the next day with a nice leather strap.5. Native audio controls work great, but could use some alterations.6. Most native apps work great.7. Waterproof (IP57 rating, which is pretty good for a complex electronic)8. NFC pairing is simple and worked great.Here's what I Don't like:1. Native facebook extension app doesn't appear to function properly on the SPH-L710, not sure of issue. Partially resolved by using a generic notification app.2. no native non-Gmail email apps unless you're using a Sony phone (resolved by using a generic notification app). For example, I wanted notifications for my work MS Exchange email.Only two downsides. I think this is the best CURRENT Smartwatch. I expect to see more features coming up, as smartwatches were a &#34;thing&#34; at CES 2014, so everyone and their mother will be pushing into this territory soon, but that also means more generic apps to interact with smartwatches in general. Good job on this watch, Sony.5",
B00FB2XNCE,1,5,14,"February 15, 2014",A3COACPUVQCYM9,"Great concept , a piece of crap "",Feature are OK very basic but useful", has some apps that are good," a piece of crap product and seller as well I lost $190 not a small amount ' I do have a chronological sequence of this whole situation in pictures bad that I can not posted them here."""
B00FB2XNCE,2,9,12,"February 14, 2014",A2OADM2SJZKY0K,"Thought I needed more, turns out basic will do","I looked at the galaxy gear and couldn't convince myself I wanted or needed it. But as a gadget girl, I persisted in finding a reason to need the technology even if it wasn't the galaxy gear. I googled high and low, read CNET and Amazon reviews ad nauseum, watched You Tube videos and narrowed it down to the Sony smart watch 2. What turned me on to try out the smart watch was the greater app availability, greater water resistance, and compatibility with multiple devices. But after trying it out for a week, I realized I didn't really use all the apps I added (about 12), I rarely would have it in a major water-risk situation, and I've had a galaxy phone for several iterations now. So once all those key metrics were blown away, all I was really left with was an unattractive digital watch. I found myself wishing I could quickly snap pictures without pulling out my phone and take quick calls. Soon the galaxy gear was calling my name again. So I returned the smart watch and got the gear. Wow what a difference. (Read my upcoming review of the Gear).So in conclusion, it's not terrible, but it just didn't wow me. The interface was a little awkward to maneuver and it just didn't handle the basics well. Yes it is cheaper than the gear, but if you're the type of person who gets geeked over technology, the extra bucks to get more will in the long run make you a happier technology-lover aka nerd. IMHO. Happy shopping!",
B00FB2XNCE,3,1,1,"February 13, 2014",ALCY51XXD6MZ2,good for notifications,Not as user friendly as I thought. The instruction manual was not very helpful and batteries really only last 2 days. I like the design though.,
B00FB2XNCE,4,3,3,"February 13, 2014",A2BQYIDS8XZJWP,Love it! Very convenient. Easy to set up and read.,It's not the most attractive watch by any means. Hoping Sony will come up with an upgrade for speech recognition. It is very convenient to be able to quickly screen your texts and e-mails without having to get your phone. I bought it as a gift for my wife. She is a nurse and cannot answer phones or texts while she is caring for patients.,
B00FB2XNCE,2,3,3,"February 13, 2014",A2UNWJMWXUZ9A4,Too Many Bugs,"This would be an amazing product if it worked properly and if companies were making applications for it.  Sometime the unit froze up on me, or there was an unreasonable delay in getting an application to work.  The free running app upgrade that it came with didn't work at all.  The facebook application had limited functionality.  Worst of all, the only music app that you can control is the build-in app on your phone, which is great if you have all your music on your phone (I don't - I use Pandora).  There is not enough support for aftermarket apps.  Perhaps it will get better with time.  It's just too early in the development of this technology to be worth spending $200 on.",
B00FB2XNCE,1,2,6,"February 12, 2014",A3T6ZJZJPXNF5V,piece of crap,"I woke this morning to the back of the watch pressed up inside the 'sealed' watch, I have no idea how this happened as it was working last night, when I set it on my night stand. Loved it for the last two plus months. I would not recommend this to anyone if it can be broken so easily without knowledge that anything has even happened. Who do I go to to get it fixed a watch/jewelry person or a cell phone repair place?",
B00FB2XNCE,5,1,1,"February 11, 2014",A1JOBNEDHW1EUJ,"Love, love, love.","I love this crazy thing. There are way more apps for it then I thought there would be. I'm incredibly impressed by the battery life on it and the screen is beautiful and bright. And, the setup was shockingly easy with my Galaxy S3! This is all I wanted for Christmas this year and it does not disappoint.",
B00FB2XNCE,2,2,3,"February 11, 2014",A3SDX03NIW9DP8,Functional yet over priced,"I tried the Samsung Gear, the Pebble watch and this, the Sony Smart watch. As an avid watch-wearer (since a little kid), I give this watch a 2 out of 5 star rating.Pros: Touchscreen is nice, battery life is adequate, non-proprietary micro-usb connection, display is perfect size.Cons: For the price there should be a speaker/mic, wake-up button hard to press, couldn't get apps to sync old messages properly, a little to thick for watch wearing, and the biggest issue is the distracting Sony logo on the front.One thing I'd like to see on all of these devices is a locator app that would require some sort of micro pezo beeper in the watch in the event you lose it.",
B00FB2XNCE,5,0,0,"May 21, 2014",A39EGCFKO22DUE,Excellente purchase!!,I gave it to my son as a birthday present and he loved it!! Maybe I'll try to get one for me!!,
B00FB2XNCE,1,2,4,"May 17, 2014",A2M9NE0TSVH7OU,Disappointment on my wrist.,"Said it was compatible with LG phones with android 4 and higher. Phone is not compatible and after contacting Sony they failed to respond on their help forums. Will be returning product and waiting for the G watch from LG later this year. Total disappointment. I was so excited once I received  the watch. Now i am totally bummed. Sorry Sony, total miss on this product.",
B00FB2XNCE,4,3,4,"May 17, 2014",A12ELPJAFU53PN,Great (the display turns off too fast),"Price-performance-quality-usefulness ratio: very high!Getting this &#34;watch&#34; turned out to be great. My days are busy with frequent back-to-back meetings, instant messages from colleagues and family, e-mail, etc. etc. My goal was to see at a glance: time, date with day of the week, weather outside (should I go for a walk while I have time or stay inside?), upcoming meeting, events/notifications - I did not want to be late for meetings and I wanted to know if there were any IMs or alerts to take care of them quickly. I got this &#34;watch&#34; and can do all of the things I wanted. I discovered that I am now using my phone much less and the watch much more. Helps me keep the phone with me since the &#34;watch&#34; buzzes if I walk too far away from the phone. I am using just the Sony standard apps and they work fine. Some apps were an unexpected plus - like a flash light.Plan on replacing the watch band - the plastic band will cause the skin underneath to become sweaty. Personally, I always replace watch bands since I prefer ceramic bands so not a big deal. Feels like Sony made the right decision - I would hate to pay more because of a better band which I would discard anyway.Annoyances (causing 4 instead of 5 stars): Biggest complaint - the screen does not stay on long enough for me to read through all the information displayed on the &#34;watch&#34; face (because I also have the latest alert/event and upcoming appointment) so I have to keep pressing the stud to get the screen to light up again. There's no way to switch back to &#34;watch&#34; face from the home screen - have to press the stud to turn the watch screen off and then press it again to see the &#34;watch&#34; face. Second biggest complaint: Can't get the &#34;watch&#34; phone application to use contacts from the phone - the &#34;watch&#34; freezes - this is annoying but not too much since I generally use the phone directly (so will patiently wait for Sony to fix their bugs).",
B00FB2XNCE,5,0,0,"May 15, 2014",A2TBD468V2HXCZ,my son loves it !!,"I had know idea that this product existed til my 14 year old,(soon to be 15), asked me to get this watch for his birthday, I did, and he absolutely loves it, I don't understand everything about it. I agreed to buy it because I seen it is a 2nd generation,(SW2), so most of the bugs from the 1st were probably delt with. at any rate he asked for it, I bought it, he loves it, not having used it myself I can only tell you what my son feels. he loves it and would recommend it to others. that's 5 stars to me.",
B00FB2XNCE,5,1,1,"May 13, 2014",A20EC494FHSIDJ,customer support plus,"Once you learn it and download some basic apps it's fantastic. The much improved opening screen, which I initially complained about, is now great to play with and is wonderful. The support, therefore rates above five stars. Those who complain about battery life just haven't learned enough about the options. I very rarely use phone volume because the watch vibration does the trick. I use it particularly when working. Great watch.  Buy, buy, buy.  It's also better than the pebble.",
B00FB2XNCE,3,1,2,"May 10, 2014",AEPFAY13WQ4CN,Opps Sorry,That's what sony when I tried to set up the smart watch. Buyer beware it is NOT compatible with LG phones.I now have to either return the watch or get a new phone. I'm keeping the watch time to dump LG. I'm sure the smart watch is a good product I'm just not sure yet. Three stars for now because sony is clueless.,
B00FB2XNCE,5,1,1,"May 10, 2014",A26ZLAQI2NOXQ4,love my smartwatch,"I love my new smartwatch and when people see it,they are so excited about what all it can do. Much better then my Sony smartwatch 1.",
B00FB2XNCE,4,1,1,"May 9, 2014",A1GPYP4AU43RFB,"Very happy with this, and Sony keeps improving it","I have this linked to my Samsung GS3, and I love it. It's the right size, the display is easy to see even in sunlight, and the notification apps are great. Sony keeps posting updates to the software, both the apps and to the watch, and each update has improved the function and stability. I like the stopwatch and alarm features as well.I didn't want a camera and I don't want to talk to my watch to make a call, I already have an excellent BT headset for that. It would be nice if it were BTLE, but my phone isn't either so that wouldn't help in this case. I do find that the battery in the phone does not last as long, no real surprise there since it's talking to the watch all the time.",
B00FB2XNCE,5,1,1,"May 9, 2014",A1L5DSWFXF6EO5,Great watch,I love this watch!! I can see who is calling me without having to look at my phone. Works great!,
B00FB2XNCE,4,1,1,"May 7, 2014",A2MK2TXBSQ3TPN,good looking watch,"Nice design, battery &#128267; last 4 to 5 days even though i use hevely... Only problem is that it's functions are little slow...",
B00FB2XNCE,5,0,0,"October 11, 2014",A249GG5O6ICO1O,Ignore the h8trs...,"As long as you don't mind figuring out how to use this device, and you know what to expect (and what not to expect) from a smartwatch, you'll find the SW2 is everything it says it is. Works perfectly w/ my LG G3, and the HTC One X I ahd before it!",
B00FB2XNCE,5,0,0,"October 10, 2014",A25STMNLB6WQ5O,Do not buy the sony smartwatch I purchased one my ...,Do not buy the sony smartwatch I purchased one my watch screen got broken and now I can't use my watch because sony don't make any replacement parts for their smartwatches,
B00FB2XNCE,3,0,0,"October 9, 2014",A75920YHOBECI,Still an immature product in an immature market...,"I wanted to like this more than I do. Like most smart watches of its generation, the apps actually run on the Android-based mobile device (usually your phone, perhaps your tablet) and communicate over Bluetooth to app-specific widgets that run on the watch. If your phone is off, or out of Bluetooth range, you have an expensive, delicate, basic watch.I bought it to play around with writing apps for smart watches, but still haven't found the killer app for it yet, or thought of it. Pretty much everything I can do with it I can do with my smartphone, and do it better.",
B00FB2XNCE,5,0,0,"October 9, 2014",A2571JFPLMVFF8,Good watch,Works like it's supposed to and does what I need it to do.,
B00FB2XNCE,1,0,0,"October 8, 2014",A3E6HYAFGF4GEJ,THE worst watch I've ever owned in my life,"THE worst watch I've ever owned in my life.  First of all, Sony advertises features that the watch doesn't even have.  Second, the app selection is horrendous.  Third, the apps it does have run poorly, often having problems crashing or connecting properly.  The watch faces are disappointing.  Sony, you could have done better.",
B00FB2XNCE,5,0,0,"October 6, 2014",A2MKFXJMDWZ0AX,Five Stars,Very friendly and krpt their word,
B00FB2XNCE,3,0,0,"October 2, 2014",A27FWSPQ245MWE,I LOVED it for 6 Months Until It Died in My Sleep Very Sad,"I had purchased the watch because I wanted to be more organized in my professional career keeping up with emails and most of all rejecting phone calls with a perfect message choices to respond from the watch. On the organization side it was great WOW has the calendar the whole nine yards including the vibrating motion was intense. I had noticed it was hard for me to sometimes wake up with my phone or the phone would die where this Sony watch was fantastic with battery life of 5 days. Nowadays, phones die quickly where this is the future to have those replaced. Sony did a wonderful job of this watch and literally was great had everything GPS, Light, Text Messaging, Music, Alarm, Calculator, Remote TV, etc. literally the best device I had.Here is the miserable part it died in my sleep I woke up at 6 am and would not turn on. The night before I had seen it was 3/4 full so, I went to work and left it on charge expecting by the time I came back everything would be okay like an iPod. Sad to say did not turn on or vibrate. Back track earlier on within the week the part that comes out to plug in the charger had come off so I manually put the piece back could be some damages. I will be looking at the 3rd Gen that Sony come outs with. Overall get the watch but, expect to have 2 within the course of 8-9 months. Good thing is that as long as your phone is the same any Song SW2 will synch up as the previous so no installation at all.",
B00FB2XNCE,5,0,0,"October 2, 2014",AKT5AZJQ1DJTN,just got the Z2 and this just makes the whole smart phone experience even better,"loooooooooooove it, just got the Z2 and this just makes the whole smart phone experience even better, soooo easy to download apps and so easy to use and it looks good",
B00FB2XNCE,5,0,0,"October 1, 2014",A3JAT0ZJTUAGBF,Five Stars,Having a great time with it.,
B00FB2XNCE,5,0,0,"October 1, 2014",A1G2PK1OLK6TB3,Five Stars,Good product,
B00FB2XNCE,3,0,1,"June 8, 2014",A4GV8HPW9K1QF,It's ok.,"It's nice to check facebook and text's. But huge down side is you can't text back. You can't answer the phone, you can only reject a call which is odd. It is a pain to get a message and have to pull your phone out of your pocket just to text back.  But on the bright side you can change music when your listening instead you taking you phone out and doing it. Sony did a good job with this but its just lacking the most important features. That's why a 3 star.",
B00FB2XNCE,1,0,4,"June 7, 2014",A3F0N9JR8QWRWI,come out and hurt,i used a month.part of watch(inside) is come out form frame.and frame of bottom (to wrist side) is sharp. it is hurt,
B00FB2XNCE,4,0,0,"June 6, 2014",A1T7QH7T4BC2T6,Improvement,"Much better cell accessory, larger screen is much easier to navigate and function. However the apps required are still to costly and really add up. Since SW 1 also have noticed conflicts better apps that do not allow proper functionality.",
B00FB2XNCE,5,0,0,"June 2, 2014",A2KJPE4MM2N9FX,Good addition for Note 3,"As long as you you understand what limittions will be for a wrist accessory to your Smartphone, I am happy with the smartwatch 2.  Without removing the phone from my pocket, I read messagesm know what the weather is, see caller ID, control the camera.  Looking up contacts is a tad clumsy.",
B00FB2XNCE,5,0,0,"June 1, 2014",A2E0J4MDQYCH78,Best watch ever. better then my gear neo!,"This watch is perfect. Very useful. And the vibration feature is very strong. So when I receive a notification I always feel the watch vibration. Very durable, since I'm a construction guy. No scratches on the screen so far. After all the dust and bangs. Helps me get things done on time. Perfect watch. Very elegant as well. I love it.",
B00FB2XNCE,5,1,2,"June 1, 2014",AW6A6D4VNO6EH,Heck of alot of bank for my money,"Love it, works better than the samsung watches, no glitches, screen is just the right size.  Only CON is the band size, but its my own fault, been lifting for a while and my wrist are just too damn wide, still manage to use it, it is not klunky, works beautifully.",
B00FB2XNCE,5,0,0,"May 30, 2014",A2CS405OJ42BHX,smart,Good quality and the price is good also ....fast dalivry  ...smart watch really very good and nice when you wear it for sport or work  thanks a lot ....i will buy again from youRegards,
B00FB2XNCE,5,0,0,"May 29, 2014",A3R45ARSF6EJA5,Love it,I bought this as a birthday gift for my boyfriend he works in the it department to tech is really important to him and I can say that loves it. Great battery life. ..,
B00FB2XNCE,4,0,2,"May 29, 2014",A2XWY8Y6O2KFDL,1 of Sony Smart Watch SW2 for Android Phones,"Dear Sirs, I bought this watch past December, and its operation was amazing. But, last week I replace battery of my smart phone Sony XPeria ZL by failure, and after my phone do not recognize the watch. How I can proceed to get funtionally again?My e mail is juliobravo237@yahoo.com if you preffer contact me.Best regards,JULIO A. BRAVO",
B00FB2XNCE,5,2,2,"May 29, 2014",A2HFCKIPKFQWZP,Smartwatch 2,"I wear this watch when I want to get alerted of phone calls and texts when phone is on silent. IT WORKS GREAT. There are many apps for it and the ones I downloaded work great. Easy to see screen, good touch control, easy to set up and operate. I love it.",
B00FB2XNCE,4,0,1,"April 16, 2014",A56AUIA2KJ3KQ,"Okay, I like this and think it's a decent contender.","I tried this with three different phones....Moto X, worked flawlessly, not problems whatsoeverHTC One M8, it didn't want to stay connected, it kept saying connected, disconnected, connected, disconnected every minute of so...Galaxy S4, worked flawlessly....I think this is an overlooked item in most peoples book. For the price, it's 1000% better than my Pebble ever can be, and it looks slick.Functionality wise, everything syncs and worked well with my phone, there were plenty of options as far as other apps go, and they all seem to work well. No complaints on that department.Its all a matter of personal decision. This does work well and does what it's suppose to do and looks good doing so...",
B00FB2XNCE,2,0,0,"April 15, 2014",A2SL8AGEM04L3C,Notification vibrate mode loud,I had hoped for a discrete notification during meetings that didn't leave me looking like I was splitting my focus - mostly so I would have a signal when it was time to wrap up one meeting and move to the next via my phone's calendar reminders.  Unfortunately the vibrate setting is quite loud.  Effective at notifying but not so discrete.,
B00FB2XNCE,5,3,3,"April 11, 2014",A15124IKOKMWYW,Great Smartphone Acc,"This is a great Smartwatch Choice. Does everything you need it too (unless you have a pipe dream of writing emails or editing Excel documents - if so seriously???)I bought this because I hate when people are always looking at their phones in meetings/dinner/etc. This is a simple way to be notified of calls/emails/txt's (much more) without interrupting what you are doing or the people you are with.It's also waterproof so you can be playing at the pool/beach, washing dishes, showering or whatever without having to worry about your phone being near the elements.I highly recommend.Thanks,Drew",
B00FB2XNCE,4,1,1,"April 11, 2014",AAR10DSPGU6I0,Nice Accesory,This is a really nice and usefull accesory.Its not the ultimate technology but works fine for email reading.really good.,
B00FB2XNCE,3,0,0,"April 11, 2014",A3JLEDCPO9JGXS,Smartwatch or ???,"I spent over a month trying to get my smartwatch to work with my LG Optimus G Pro phone.  I finally though about returning the smartwatch, but tried on more thing.  I loaded the Sony smart connect app on my Panduit tablet and turned on my Bluetooth.  The smartwatch loaded and started to work.  I deleted everything from my tablet and loaded everything on my LG phone and it appears to work, although it still has some problems.  I just downloaded an update for the smart connect app that appears to have solved some of my problems.",
B00FB2XNCE,5,2,3,"April 9, 2014",A9E2I1UFK18TW,its great,"I got it iv had it for 2 months it's the best for work . I can't answer my phone as cashier. Now when someone calls I see there face, and justlby pressing it i stop the call and send a prewritten text that says hey I'm working I'll call ya on break. I got a blackmetal band 24mm for 13$ and a epic leather one from a,fossil watch outlet for $4.50 . It's just so darn classy looking. 22mm leather bands look fine but 24mm is perfect fit. I got a screen protector because,being a homedepot cashier I rub against concrete and lumber. It's held up great. W. Metal band looks much classier than the pebble steel which has uneven bezil. Batterylife rules. 20 min to charge, charge last 4 days. It does everything I want it to do. It's the best smartwatch. Most realistic and well rounded. It has t-9 texting if ya wanna text. Great screen. Always impresses. Get at least 2 compliments a day sometimes more.. if buying get ready for compliments. Screen rules. Has calculated which rules, has flashlight app which comes in handy. If phones lost press app on watch and it makes noise, it rules. If you leave phone watch will vibrate so you noyou left it at house or work or car, that feature is helpfull everyday, as are the others",
B00FB2XNCE,5,0,0,"April 9, 2014",A1FXA2L044GI8C,I like this product,The package came in properly packaged. It is and does exactly as the detailed description said it would. I have been enjoying the product and look forward to buying more items in the future.,
B00FB2XNCE,3,2,2,"April 8, 2014",A2V1KTMF908HQ4,Excellent Even If You Are Not A Geek,"Ok, I am going to start with something about myself. I am not really into the latest or greatest but I do like technology specially if it makes my life easier. So my reason for purchasing the watch is due to safety measures at my workplace. We are not allowed to pull our phones during the middle of our shifts, I known people who been fired at the spot for doing so. I been eyeing a smartwatch for sometime already, but I considered the prices for the smartwatches a bit high for my liking. But since the smartwatches have been gaining more momentum in the past year, there have been more manufactures bringing their cards to the table, so pricing has fallen. I was considering the following smartwatches: Pebble Steel, Qualcom Toq, Samsung Galaxy Gear and the Sony SmartWatch 2. A the end I decided to go with the Sony SmartWatch 2.I would like to say that smartwatches aren't for everyone. If your are a person who has the phone glued to your hand then definitely the smartwatch isn't for you. At this point, smartwathces work as an extension of your phone like a bluetooth ear piece. At first it may look silly but at the end people who really needed, will appreciate the functions of the watch. For example, in my case, like I stated before I am a person who can't have the phone glued to my hand do to safety in our workplace, plus it is a loud environment. So the only time I now I get a notification is only when my phone vibrates. Like I stated before the smartwatch is a extension of your phone, you can receive notifications, control music and have some level of control on some apps. My main use is to have notifications for incoming calls and text messages, but I can get notifications for email, scores and pretty much any other notification I would like. Also I like to control music with the smartwatch, I like using PowerAmp and it has its own app to control music from the watch.To set up the watch is pretty simple. You can do it both with NFC or bluetooth. Once is paired with the phone is going to ask you to download the necessary apps to operate the watch. After all is set up is just up to you what apps you want. But here is the reason why I dropped one star for my review. Like I stated pairing is simple but when I first tried to pair my phone it gave me an error. First I thought I did something wrong so I decided to uninstall everything, reset the watch and restarted from scratch and still same error. So I decided to try to pair it with my wife's phone and to my surprise it did with out any flaws. I did some research on the web and found that some people solve the issue by factory resetting their phones. For me a reset is nothing since I am used to resetting my phone do to flashing custom software to it. But for the average user a simple factory reset is a living nightmare.So there you have it. Again smartwatches aren't for everyone but there are few there so we have options and more are coming in the near future. If you plan getting a smartwatch do plan ahead of what the watch can do and not on what you want it to do.",
B00FB2XNCE,4,0,0,"April 8, 2014",AMYPFNBARJLYB,"Everything is advertised, apps need to catch up","It is a very handy device.  It just needs to have more apps for it.  It is rather limited for the time being.  Battery lasts for days, it is comfortable.I enjoy it.",
B00FB2XNCE,5,0,0,"April 8, 2014",A724KVT7FBM34,No word can describe,"No word can describe! Easy to install and use. Light waigth. Clean and it is Sony, what can I say?Just a suggestion; could come with 2 straps: one that already comes and one metal.",
B00FB2XNCE,4,56,64,"December 3, 2013",A3CSZGXOQMPY3P,I tried the Galaxy Gear and liked the SmartWatch 2 better. A much better value.,"I tried out the Samsung Galaxy Gear smartwatch but after a few days returned it and decided to try the Sony SmartWatch 2. This review is a bit of a comparison of the two watches. I hands down prefer the SmartWatch 2 over the Galaxy Gear for several reasons.1) The strength of this watch is that it isn't trying to be everything. Because of that, the price is now 1/2 of what the Galaxy Gear cost and that makes this watch a very good value.2) Don't sweat the lack of camera or speaker phone that the galaxy gear has. The camera was gimicky on the Galaxy Gear and unnecessary. The speakerphone while useful at times in the Galaxy gear, is not something I miss at all now that I've switched to the SmartWatch 2.3) I think the Sony SmartWatch 2 looks better than the Gear. It has a subtlely handsome look and an understated quality feel and appearance to it. You can wear this watch with almost anything and it would not clash or draw attention to.4) I got a few compliments from women and men about my watch the first day I wore it to work. No one has any clue it's a smartwatch at first and just think it looks cool. The Galaxy Gear I thought was more eye catching in a way I didn't like or want.5) The display on the SmartWatch 2 is always showing the time. I love it! The GG has the display off until you bring up your wrist up in front of you to look at the time, then it would delay for an awkward second, before the screen turns on and you can see the time. The SmartWatch 2 is easy to tell the time at any time.6) I work in a hospital and must do constant hand washing. The SmartWatch 2 is waterproof, while the Galaxy Gear is not. I was very afraid to splash water on the GG and it drove me nuts as I don't have time while working to have to worry about drying my watch all the time or trying to protect it from splashes.7) The screen on the SmartWatch looks just fine. It's not as sharp as the GG screen, but it doesn't matter. You can easily read many rows of tiny text on the screen when receiving longer messages. Yes you can see pixels up but so what. It's still perfectly decent display for the use case.8. The SmartWatch UI acts just like Android device. There are back, home and menu keys. There is a swipe down gesture that brings down notifications.9. The black rubber watch band is very comfortable in all day use. I couldn't say that about the Galaxy Gear at all. The Galaxy Gear irritated my wrist throughout a days. Part of the metal clasp of the Gear watch band would rub against my wrist and caused me irritation. Also you can replace the SmartWatch band with any watchband.10. My suggestion is to NOT load a lot of useless apps for use on the Watch. I only install the free &#34;WatchIt!&#34; notification app, along with the gmail and text apps. The WatchIt app will allow you to send any notification that appears on the top of your mobile phone to the watch as well. I started off by blacklisting all apps so they DON'T show notifications. Then I go through and approve only the ones I want. Be conservative in what apps you allow to buzz you on your watch. It will get annoying quickly if you allow dumb stuff to bother you and buzz your wrist all day.11. You'll want the stock text message app as it allows you to view and reply to text messages using preformatted replies. You can create your own pre-formatted replies. I deleted all of the stock pre-formatted replies and created my own. When you get a text alert on the watch, you press the menu button, and then the text message icon button to reply. Then you can swype left or right to cycle between your preset replies. It works pretty well and doesn't try and shove more functionality that just won't work on a smartphone.12. The watch does what it's supposed to do. I can view the time at all times, and it lets me get notifications to my wrist so I don't have to pull out my phone at work (which we have a strict no cell phone policy at work). I don't miss any important calls or text or emails anymore. I know when I have to step outside and deal with a call or text and when it can just wait.",
B00FB2XNCE,4,1,2,"December 1, 2013",A3GW50PDBGVAGK,I'm soooo happy I bought this.,"It is hard to fault this watch. It really does everything I expected it to do when I purchased it. I wish that all the apps worth having didn't also cost money. I also wish that it was sometimes a bit more responsive and that there was a little more documentation on how it works (as well as for some of the apps). That said, I am glad this is the watch I chose. It is a wonderful timepiece -- I love the look and feel on my arm -- and it gives my quick and discreet access to information coming into my phone, in a way that enhance my day to day activities. I no longer have to reach for my hip or into my purse to get the time, to see if I should answer the incoming call or stop and respond to the email I received. Now it's just a quick glance at my wrist.",
